listing_url,listing_price,listing_date,address,dwelling_type,comparable_sold_price_1,comparable_list_price_1,comparable_sold_date_1,comparable_sold_price_2,comparable_list_price_2,comparable_sold_date_2,comparable_sold_price_3,comparable_list_price_3,comparable_sold_date_3,comparable_sold_price_4,comparable_list_price_4,comparable_sold_date_4,comparable_sold_price_5,comparable_list_price_5,comparable_sold_date_5,listing_features,listing_description,listing_extras
https://toronto.listing.ca/3625-lake-shore-blvd-304.W4363668.htm#15-98,"$239,000",02/24/2019,"3625 Lake Shore Blvd 304, Long Branch, Toronto M8W4W2","Apartment, Co-Op Apartment4 Rooms Total, 1 Kitchen1 Parking Space","$470,000","$490,000",01/02/2019,"$443,000","$449,900",11/07/2018,"$470,000","$499,888",01/01/2019,"$310,000","$299,800",04/06/2018,"$393,000","$408,800",05/06/2018,"[u'Lake/Pond, Library, Park, Public Transit, SchoolNone BasementBrick Exterior']","[u""Rarely Offered Co-Op Close To The Water In The Beautiful Long Branch Neighbourhood!  Don't Miss Out On This Opportunity Since It Won't Last!  This Well Kept Unit Is Steps From Ttc, Long Branch Go, Hwys, Shops, Restaurants, Schools And Lake.  Great Place For Someone Looking For An Affordable Place In A Great Neighbourhood.  Maintenance Fee Includes Everything From Property Taxes, Hydro, Heat, Water, Cable, Building Insurance And Common Elements.""]","[u'Inc: Fridge,Stove,   Buyer Must Be Approved By The Board Of Directors, Allow 10 Business Days. Note: This Is A Co-Op, Buyer Will Be Required To Provide 30% Downpayment.']"
https://toronto.listing.ca/318-richmond-st-1506.C4312300.htm#15-2em,"$699,000",02/24/2019,"318 Richmond St 1506, Bay Street Corridor, Toronto M5V0B4","Apartment, Condo Apartment6 Rooms Total, 1 Kitchen0 Parking Space","$623,000","$629,900",05/15/2018,"$625,000","$639,000",01/31/2019,"$596,000","$598,000",01/29/2019,"$517,000","$539,000",01/24/2019,"$703,880","$688,000",01/21/2019,"[u'None BasementConcrete, Metal/Side Exterior']","[u'Picasso On Richmond - A Sculpture On Skyline - A Standout Condo - Lively Red & White Cube Exterior - Minutes From Financial District, Little Italy, Kensington Market, China Town, Harbourfront. ** Ammenities - Dynamic Fitness Room - Saunas - Cue Lounge - Sports Lounge - Party Room - Outdoor Bbq & Lounge With Hot Tub ** Prime Corner Unit With Unobstructed Views From Wrap Around Floor To Ceiling Windows Through Out Unit - Bright & Spacious Floor Plan']",[u'Includes All Appliances - Upgraded Corian Countertop - Upgraded Glass Block Backsplash - All Electric Light Fixtures - All Custom Window Coverings - Prime Corner Unit With Unobstructed South And East Views - Bright Floor To Ceiling Windows.']
https://toronto.listing.ca/75-york-mills-rd-307.C4342197.htm#15-1pi,"$569,000",02/24/2019,"75 York Mills Rd 307, Bridle Path-Sunnybrook-York Mills, Toronto M2P2E7","Apartment, Condo Apartment4 + 1 Rooms Total, 1 Kitchen1 Parking Space","$685,000","$689,000",10/04/2018,"$555,000","$549,000",08/13/2018,"$610,000","$499,000",07/15/2018,"$625,000","$639,000",06/05/2018,"$595,000","$599,900",07/03/2018,"[u'Clear View, Grnbelt/Conserv, Hospital, Place Of Worship, Public TransitNone BasementBrick Exterior']","[u'Rarely Available Bedrm + Den In York Mills Mansions! This Boutique Building In Prestigious Hoggs Hollow Is Mostly Owner Occupied. Enjoy A Tranquil Setting With Quiet Tree Lined View. A Large Master Bedroom, A Fantastic View From The Den And A Kitchen Overlooking An Open Concept Living/Dining Makes For A Functional Layout. Located Conveniently To York Mills Station, This Unit Is A Gem.  Includes Parking And Locker']","[u'Washer,Dryer, Fridge, Dishwasher, Stove, All Electrical Light Fixtures']"
https://toronto.listing.ca/1-king-st-3304.C4351540.htm#15-19y,"$489,900",02/24/2019,"1 King St 3304, Bay Street Corridor, Toronto M5H1A1","Apartment, Condo With Common Elements4 Rooms Total, 1 Kitchen0 Parking Space","$475,000","$489,000",10/12/2018,"$480,000","$499,000",03/08/2018,"$625,000","$639,000",01/31/2019,"$596,000","$598,000",01/29/2019,"$517,000","$539,000",01/24/2019,"[u'Arts Centre, Clear View, Hospital, Place Of Worship, Public TransitNone BasementConcrete Exterior']","[u""Excellent Opportunity And Value*Executive Furnished 1 Bedroom Suite In The Heart Of Toronto's Theatre And Financial District*Approx.600Sq.Ft8*Great Layout* Beautiful S/E And N/E City Views. *Subway&Direct; Access To Underground Path System* City Living At It's Most Convenient.""]","[u'Kitchenenette With B/I Appliances Small, Incl: Fridge, Washer/Dryer, Dishwasher, Microwave, Toaster Oven, Maintenance Fees. Include All Utilities, Hydro, Internet & Cable* Fully Furnished, Turnkey, Not In Hotel Program, Residential Already']"
https://toronto.listing.ca/4200-bathurst-st-803.C4366341.htm#15-d,"$565,900",02/24/2019,"4200 Bathurst St 803, Clanton Park, Toronto M3H6C7","Apartment, Condo Apartment5 Rooms Total, 1 Kitchen1 Parking Space","$420,000","$389,000",07/26/2018,"$438,000","$449,000",11/23/2018,"$425,000","$437,900",07/13/2018,"$425,000","$350,000",06/08/2018,"$493,000","$499,900",12/18/2018,"[u'Clear View, Golf, Park, Public Transit, Rec CentreNone BasementConcrete Exterior']","[u'Remks:Rarely Offered Penthouse With Non Obstructed South-East View Of Cn Tower And The City. 1+1 Bedroom, 2 Full Renovated Washrooms, Den Can Easily Convert To 2Nd Bedroom, 9 Ft Ceilings, Floor To Ceiling Windows. Large Master Bedroom Withensuite Washroom, His/Hers Closet. W/O To Balcony From Living Room And Master. Boutique Building Across From Earl Bales Park Withski,Golf Trails. Close To Synagogue, Community Center. Banks, Shopping Malls, Ttc At Your Doorstep.']","[u'Renovated Kitchen Withcooktop And Stainless Steel Fridge, B/I Dishwasher, Microwave. Stacked Washer/Dryer. All Existing Electrical Light Fixtures, All Window Coverings. Brand New Sabbath Elevator! Owned Parking And Locker.']"
https://toronto.listing.ca/3-mcalpine-st-412.C4310432.htm#15-2f5,"$940,000",02/24/2019,"3 Mcalpine St 412, Annex, Toronto M5R3T5","Apartment, Condo Apartment5 Rooms Total, 1 Kitchen1 Parking Space","$950,000","$910,000",06/29/2018,"$940,000","$950,000",06/28/2018,"$941,000","$849,000",03/11/2018,"$1,375,000","$1,349,000",01/13/2019,"$1,250,000","$1,298,500",01/29/2019,"[u'Library, Park, Public Transit, SchoolNone BasementConcrete Exterior']","[u'Unique Opportunity To Own A High-End Yorkville Condo In Award Winning Domus Building. Top 5 Features Of The Home: 1. 1177 Sq/Ft Plus A Covered Terrace 2. Immaculate Hardwood Floors 3. Designer Kitchen With High-End Appliances 4. 9 Foot Ceilings With Floor To Ceiling West-Facing Windows 5. Silk Window Treatments Bonus Feature: Deep Heated Jacuzzi Tub Building Is Extremely Well Maintained, With Concierge, Security, Party Room, Exercise Room And Guest Suites.']","[u'Stainless Steel Fridge, Stainless Steel Glass Top Stove/Oven, Stainless Steel Microwave With Range Hood, Dishwasher, Washer/Dryer, All Custom Silk Window Treatment, Halogen Bulkhead Lighting, Closet Organizers, Terrace Aluminum Table And Two Chairs, Electric Air Filter System']"
https://toronto.listing.ca/14-foundry-ave-th118.W4356223.htm#15-z5,"$675,000",02/24/2019,"14 Foundry Ave Th118, Dovercourt-Wallace Emerson-Junction, Toronto M6H0A8","2-Storey, Condo Townhouse6 Rooms Total, 1 Kitchen1 Parking Space","$650,000","$659,000",01/21/2019,"$765,200","$699,900",11/27/2018,"$660,000","$674,900",10/24/2018,"$801,000","$699,900",10/10/2018,"$800,000","$779,000",09/02/2018,"[u'Park, Public TransitNone BasementBrick Exterior']","[u'Urban 2-Storey Townhouse Located At Desirable Brownstones On The Park * Spacious 2-Bedroom + Den W/Large Private Patio * 893 Sq. Ft. Of Functional Design Interior Provides Generous Room Sizes, Style & Quality Finishes Thru-Out * Flexible Layout Open Concept Living/Dining W/Hardwood Floors * Kitchen W/Breakfast Bar * Master W/Walk-In Closet * 2Ned Bedroom W/Double Closet * Main Floor Powder Rm * Foyer W/Entrance Closet * Ensuite Laundry * 1 Underground Parking']","[u'Nestle In Family Friendly Davenport Village Area, Steps To Corso Italia, Transit, Parks, Groceries & Shopping * Premium Location In The Complex * Included: Stainless Steel Appl: Fridge, Stove, B/I Microwave, B/I Dishwasher * Washer & Dryer *']"
https://toronto.listing.ca/148-soudan-ave-407.C4352263.htm#15-18n,"$450,000",02/24/2019,"148 Soudan Ave 407, Mount Pleasant West, Toronto M4S1V9","Apartment, Co-Ownership Apartment5 Rooms Total, 1 Kitchen0 Parking Space","$355,000","$365,000",11/19/2018,"$359,000","$359,000",03/14/2018,"$350,000","$350,000",03/02/2018,"$545,000","$549,000",01/29/2019,"$605,000","$599,900",01/23/2019,"[u'Public Transit, SchoolNone BasementBrick Exterior']","[u""An Urban Oasis - This Co-Ownership Low Rise Penthouse, Is A Newly Renovated 1 Bedroom Luxurious Suite And Is Full Of Surprises. Pot Lights, Hunter Douglas Blinds, Spa Bathroom With Ensuite Full Size Bosch Washer And Dryer - Absolutely Stunning Refurbished Floors - Super Modern Cook Lovers Kitchen Features Stainless Steel Fridge, Stove, Microwave And Custom Paneled Dishwasher, Quartz Counter Tops, Perfect For Entertaining Family And Friends, Walker's Paradise With 97 Score""]","[u'In The Heart Of Yonge And Eglinton Yet Overlooks A Beautiful Neighbourhood, This Sunny And Spacious Suite Expands In The Summer With Use Of Large East Facing Balcony, Maintenance Fees Include Property Tax, Heat, Water, And Locker']"
https://toronto.listing.ca/111-bertmount-ave.E4347409.htm#15-1hr,"$1,359,000",02/24/2019,"111 Bertmount Ave, South Riverdale, Toronto M4M2X8","3-Storey, Semi-Detached House9 + 1 Rooms Total, 1 Kitchen0 Parking Space","$1,191,000","$1,089,000",10/02/2018,"$1,003,000","$799,900",12/11/2018,"$1,207,000","$1,099,900",04/16/2018,"$1,305,000","$999,000",07/17/2018,"$1,360,000","$1,199,000",09/20/2018,[u'Fin W/O BasementStucco/Plaster Exterior'],"[u'Absolutely Fabulous Fully Renovated Semi-Detached Victorian On One Of The Highest Demand Streets In The Heart Of Leslieville!! Featuring 4 Bedroom,4 Baths Open Concept Layout, Hardwood Flooring Throughout,Custom Built Kitchen W/Granite Countertops & Backsplash, Main Flr Family Rm,Impressive 3Rd Flr Master Retreat W 2 W/I Closets,Spa Bath,W/O To Patio.Over 8 Ft Bsmt Ceiling W/Separate Entrance Perfect For Nanny Suite,No Expense Spared!Steps To Restaurants&Shops.;']","[u'Stainless Steel Fridge, Dishwasher, Built In Oven & Microwave Counter Top Stove, Hoodrange, Washer & Dryer, All Electric Light Fixtures, Cac, Fireplace, Central Vac. Sump Pump']"
https://toronto.listing.ca/18-lee-centre-dr-ph205.E4351338.htm#15-1a9,"$645,000",02/24/2019,"18 Lee Centre Dr Ph205, Woburn, Toronto M1H3H5","Apartment, Condo Apartment9 Rooms Total, 1 Kitchen1 Parking Space","$645,000","$689,900",12/18/2018,"$510,000","$548,000",12/04/2018,"$476,290","$515,000",04/23/2018,"$425,900","$429,900",10/01/2018,"$430,000","$439,000",05/19/2018,"[u'Clear View, Park, Public Transit, Rec CentreNone BasementBrick, Concrete Exterior']","[u'Stunning World Class Penthouse, One Of The Biggest Unit At Scarborough Town Centre, 1884 Sqft Gross Area, 4 Bedrooms, 3 Washrooms, Thousands Spent On Renovation, 9 Feet Ceiling, 180 Degree View From Bedrooms To Living. Upgraded Laminate, Renovated Kitchen, Marble Foyer. New Light Fixtures, Built -In Fireplace And Tv Cabinet In Living. No Disappointments,Great Amenities. Close To 401, Daycare, Shopping, Ttc, Centennial College.']","[u'Fridge,Stove,Dishwasher,Washer,Dryer. All Electrical Lighting Fixtures, All Window Coverings .Locker Unit 189, Level2. Parking Unit 39 Level A, Offers Welcome Anytime.']"
https://toronto.listing.ca/2458-bayview-ave.C4350658.htm#15-1d0,"$2,880,100",02/24/2019,"2458 Bayview Ave, Bridle Path-Sunnybrook-York Mills, Toronto M2L1A8","3-Storey, Freehold Townhouse10 Rooms Total, 1 Kitchen0 Parking Space",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[u'Cul De Sac, Golf, Hospital, Park, Public Transit, SchoolFinished BasementBrick Front, Stone Exterior']","[u'Miele Stainless Steel Fridge, Miele Stainless Steel Convention Wall Oven, Miele Stainless Steel 5 Burner Gas Cook Top, Miele Stainless Steel Extracted Food Fan, Miele Dishwasher, Miele Stainless Steel B/I Microwave, Whirlpool Washer, Whirlpool Dryer, Gas Fireplace, Leased Hot Water Boiler']",[u'Part 4 & 5 Plan 3681']
https://toronto.listing.ca/2776-eglinton-ave-4.E4355161.htm#15-11i,"$675,000",02/24/2019,"2776 Eglinton Ave 4, Eglinton East, Toronto M1J2C8","3-Storey, Condo Townhouse7 + 1 Rooms Total, 1 Kitchen1 Parking Space","$637,000","$649,888",08/10/2018,"$625,000","$639,900",11/23/2018,"$601,000","$579,000",06/27/2018,"$648,400","$658,800",11/23/2018,"$720,000","$729,000",09/25/2018,"[u'Hospital, Park, Place Of Worship, Public Transit, Rec Centre, SchoolFin W/O BasementBrick Exterior']","[u'Immaculate Monarch Family Home Offers Peace & Serenity While Still Being Close To City! Minutes From Kennedy Subway, Go-Station, Ttc, Highway 401, Grocery, Walk-In Clinics, High Rated Schools (French Immersion), Community Centre, Banks, Hospitals And More! This Beautiful, State Of The Art Floor Plan Is Open & Modern In Every Way With Abundant Natural Light. Finished Bsmt Boasting A Wr & Plenty Of Room For A Bed + Family Rm Making It Perfect For Guests/Rental Inc.']","[u'Stainless Steel Fridge/Stove/Dishwasher, Washer/Dryer, Hardwood Staircase**No Carpet**Separate Entrance From Garage, Plenty Of Additional Parking For Visitors***Move In Ready, A Must See Today!***Bsmt Tenants Willing To Stay $800/Mo']"
https://toronto.listing.ca/591-sheppard-ave-536.C4357221.htm#15-wh,"$469,900",02/24/2019,"591 Sheppard Ave 536, Bayview Village, Toronto M2K1B4","Multi-Level, Condo Apartment1 Room Total, 1 Kitchen0 Parking Space","$523,000","$535,000",01/25/2019,"$510,000","$499,800",11/09/2018,"$451,400","$454,900",10/03/2018,"$443,000","$429,900",08/27/2018,"$499,900","$499,900",08/07/2018,"[u'Clear View, Park, Public Transit, SchoolNone BasementBrick, Stone Exterior']","[u'Sought-After ""Bayview Village"" Community Unique Boutique Style Condo. Prime Location Only 2Mins Walk To Bayview Subway Station. Trendy Modern Condo Lifestyle W/Lots Of Modern Upgrds, 9""Ceiling With Granite/Quarts Countertops, European-Style Cabinets W/Ceramic Tile Backsplash. Contemporary Suite W/Solid Core Door & Mirrored Sliding Closet. Project Is Under Construction,Occupancy In July 2019. $$$ Upgrds Including Torlys Corkwood Fairwinds Oak Floorg Thru-Out.']","[u'Stainless Steel Fridge, Stainless Steel Micovent, Upgraded F+P Built-In Multi-Cycle Dishwasher, Dryer, Washer, Upgraded Self-Cleaning Store, Stainless Steel Micro Wave Hood Fan. Full Frameless Glass Shower, Stainless Steel Appliance Package.  Buyer To Verify All Measurements.']"
https://toronto.listing.ca/1403-royal-york-rd-503.W4365092.htm#15-4x,"$599,888",02/24/2019,"1403 Royal York Rd 503, Willowridge-Martingrove-Richview, Toronto M9P0A1","Apartment, Condo Apartment6 Rooms Total, 1 Kitchen1 Parking Space","$575,000","$595,900",01/21/2019,"$665,000","$680,000",01/18/2019,"$565,000","$584,999",12/22/2018,"$640,000","$645,888",08/03/2018,"$685,700","$699,700",06/27/2018,"[u'Golf, Park, Public Transit, SchoolNone BasementBrick, Concrete Exterior']","[u'Attractive Southern Exposed With Spectacular Unobstructed Views Of Toronto Skyline/Cn Tower. This 2+1 Unit, In Sought After Royal York Grand Is A Must See.  It Comes With 2 Storage Lockers & 1 Parking Space.  Bright Open-Concept Living Space And Kitchen With Granite Counter Tops, Breakfast Bar And Stainless Steel Appliances.  Renovated Master Ensuite & Custom Built-In Office.']","[u'Stainless Steel Fridge, Stainless Steel Oven, Stainless Steel Dishwasher, Washer, Dryer, All Electric Light Fixtures, 2 Remote Controlled Ceiling Fans With Lights, All Window Covering , 2 Lockers, Parking Spot']"
https://toronto.listing.ca/151-dunn-ave.W4251746.htm#15-2n3,"$3,195,000",02/24/2019,"151 Dunn Ave, South Parkdale, Toronto M6K2R8","3-Storey, Detached House30 Rooms Total, 9 + 3 Kitchens0 Parking Space","$1,575,000","$1,590,000",06/20/2018,"$2,100,000","$2,199,000",01/30/2019,"$1,385,000","$1,395,000",06/06/2018,"$1,100,000","$1,137,000",06/10/2018,"$1,350,000","$1,399,000",12/03/2018,"[u'Fenced Yard, Hospital, Library, Public Transit, Rec CentreApartment, Full BasementBrick Exterior']","[u""Investment Opportunity Near Liberty Village/Dufferin, 12 Self-Contained Apartments In Well Maintained And Upgraded Income Property, 4 X 1 Bedrooms, 8 X Bachs. Moderate Rents With Upside, Gross $174,396, Net $145.197. Potential For Addition, Detached On 52' X 165' Lot, Private Drive And Lane.""]","[u'11 Fridges, 10 Stoves, Coin Operated Washer And Dryer, Tankless Gas Boiler.']"
https://toronto.listing.ca/181-wynford-dr-2605.C4357782.htm#15-u9,"$489,900",02/24/2019,"181 Wynford Dr 2605, Banbury-Don Mills, Toronto M3C0C6","Apartment, Condo With Common Elements5 + 1 Rooms Total, 1 Kitchen1 Parking Space","$455,000","$479,000",01/21/2019,"$420,000","$399,800",06/11/2018,"$445,000","$449,000",05/31/2018,"$441,000","$429,900",05/08/2018,"$435,500","$429,000",12/21/2018,"[u'Library, Park, Public Transit, Rec Centre, School, Wooded/TreedNone BasementConcrete, Other Exterior']","[u""Spacious Luxury Condo At Tridel's Demand Accolade Building. Bright Corner Unit, 1 Br+ Den, 1 Bath, Open Balcony, Ensuite Laundry, 1 Parking, 1 Locker. 9 Ft Ceilings, Freshly Painted, Move-In Condition,High Floor With Unobstructed City Wide South-West View, Great Amenities Include 24Hr Concierge, Guest Suites. Great Location,Steps To Upcoming Crosstown Wynford Station, Steps To Ttc, Near Highway 404/Dvp, Minutes To Downtown Toronto! In The Centre Of The City!""]","[u'Existing Fridge, Stove, Built-In Dishwasher, Washer, Dryer, Existing Light Fixtures, All Window Coverings, 1 Parking, 1 Locker.  Guest Suites, Party Room. View Of The Aga Khan Muesum & Ismaili Centre! Virtual Tour & Floor Plan Attached!']"
https://toronto.listing.ca/21-widmer-st-1009.C4364807.htm#15-4k,"$628,000",02/24/2019,"21 Widmer St 1009, Waterfront Communities C1, Toronto M5V0B8","Apartment, Condo Apartment4 Rooms Total, 1 Kitchen0 Parking Space","$630,000","$639,000",08/02/2018,"$620,000","$649,900",01/22/2019,"$688,000","$694,000",12/05/2018,"$547,000","$519,900",03/05/2018,"$685,000","$694,900",09/22/2018,[u'None BasementBrick Exterior'],"[u'Invest Or Live In The Heart D.Town Toronto In The Entertainment Dist And Close To Tiff.Highly Regarded Cinema Tower Has It All.5 Star Amen.Includes:Movie Rm,Basketball Crt,Guest Rm,Gym,Party Rm&Conc.This; Gorgeous 1Br Corner Unit Has 651Sqft Of Functional Layout+120Sqft Of Balc.&Upgraded; Thru-Out.Upgrades Include:H.Wood Flr Thru-Out,Top Notch Appls, Flr To Ceiling Windows,Kit Island W/Quartz Counter-Tops,Upgraded Locker( Bigger Than Normal Size)&Much; More.']","[u'Include: Stainless Steel ( Fridge, Stove, B/I Dishwasher, B/I Microwave), Washer And Dryer, All Electric Light Fixtures, All Window Coverings.']"
https://toronto.listing.ca/373-front-st-2608.C4354935.htm#15-11o,"$775,000",02/24/2019,"373 Front St 2608, Waterfront Communities C1, Toronto M5V3R7","Apartment, Condo Apartment6 + 1 Rooms Total, 1 Kitchen1 Parking Space","$730,000","$739,990",11/09/2018,"$701,200","$699,900",10/31/2018,"$727,500","$739,000",10/26/2018,"$755,000","$759,000",07/26/2018,"$685,000","$699,888",01/26/2019,[u'None BasementConcrete Exterior'],"[u'Bright, Clean & Renovated Sprawling Condo With 2Bed + Den + 2 Bath + Parking + Locker. South East Views Of Rogers Center, Cn-Tower, Lake Ontario. Fully Upgraded Kitchen Withgranite & Maple Cabinets & Stainless Steel Appliances, Great Location In The Heart Of Entertainment District + Large Locker!']","[u'Includes Stainless Steel Kitchen Appliances, Stacked Washer & Dryer, Backsplash, Utilities Included. Class A Building Amenities Include Massive Pool, Private Pond/Rock Area, Reading Areas, Movie Rm,Bbq Area, Basketball Court, Car-Wash, Spa+']"
https://toronto.listing.ca/163-lake-shore-dr.W4347434.htm#15-1hp,"$2,498,000",02/24/2019,"163 Lake Shore Dr, New Toronto, Toronto M8V2A1","3-Storey, Detached House10 Rooms Total, 1 + 1 Kitchens4 Parking Spaces","$1,515,000","$1,538,000",01/21/2019,"$1,208,000","$1,219,000",08/10/2018,"$1,406,000","$1,289,000",09/27/2018,"$956,800","$899,000",04/18/2018,"$822,000","$799,000",10/01/2018,[u'ParkFinished BasementStucco/Plaster Exterior'],"[u'Stunning Custom Design 3 Story Detached Home  W/Lake Views From Every Level! 3,614 Sq Ft. Of Premium Finishes. 4 Bed, 5 Bath W/A 3Rd Floor Master Retreat. European Inspired Kitchen Cabinets W/Quartz Counter Top And B/I Thermador Appliances Open Concept Living Withw/O To Backyard Oasis Landscaped For Maximum Privacy Withmultiple Entertaining Areas And Outdoor Kitchen. Backing Onto Rotary Peace Park, W/D To Shops, Cafes, Transit, True Luxury Living By The Lake!']","[u'Heated Bathroom Floors, Custom Glass And Oak Staircase, Multi-Zone Surround Sound System. Multiple Fireplaces W/Built-In Cabinetry. Finished Basement With Wet Bar 2Nd Laundry Rough-In And Separate Entrance, Potential Self-Contained Unit.']"
https://toronto.listing.ca/5418-yonge-st-1102.C4342526.htm#15-1po,"$839,000",02/24/2019,"5418 Yonge St 1102, Willowdale West, Toronto M2N6X4","Apartment, Condo Apartment7 + 1 Rooms Total, 1 Kitchen1 Parking Space","$843,000","$709,999",10/17/2018,"$726,000","$739,000",04/02/2018,"$1,640,000","$1,688,000",04/02/2018,"$614,500","$628,000",11/29/2018,"$635,800","$646,000",11/13/2018,"[u'Arts Centre, Clear ViewApartment BasementConcrete Exterior']","[u'Welcome To Royal Arms! Classic Tridel Building In The Heart Of North York. Rarely Offered Corner-Unit. Approx. 1,380 Sqft, 3-Bed+Den, 2-Bath, Stunning Unobstructed South-East View From Each Bedroom & Gorgeous East-View From Living/Kitchen. Full Laundry Rm W/Storage. 1-Parking & Locker. Incredible Amenities Incl. Indoor Pool, Gym, Sauna, 24/Hour Concierge.']","[u'All Electric Light Fixtures, All Window Coverings, Fridge, Stove, Microwave, Dishwasher, Washer And Dryer, Built-In Closets, 1 Parking, 1 Locker.']"
https://toronto.listing.ca/34-birchmount-rd.E4361806.htm#15-hb,"$999,000",02/24/2019,"34 Birchmount Rd, Birchcliffe-Cliffside, Toronto M1N3J4","2-Storey, Detached House8 + 1 Rooms Total, 1 + 1 Kitchens2 Parking Spaces","$610,000","$629,000",10/13/2018,"$660,000","$675,000",05/22/2018,"$1,300,000","$1,300,000",09/11/2018,"$742,000","$749,900",06/08/2018,"$908,000","$899,900",09/20/2018,"[u'Golf, Lake/Pond, Library, Park, Rec CentreFinished, Sep Entrance BasementBrick Exterior']","[u""Beautifully Updated 3 Bedroom Detached Home, Well Situated In The Heart Of Birchcliff Village & Steps To The Great Lakes Waterfront Trail, Rosetta Mclain Gardens & The Bluffs In This Secluded Tree Lined Neighbourhood.  A Showpiece Of Modern Elegance, The Kitchen ('17) Features Quartz Breakfast Island & Counters, Stainless Backsplash & Farmhouse Sink!  Highlights Incl Solid Oak Floors & Stair Case ('17), Wainscoting, Spacious Backyard & Finished Basement.""]","[u""Stainless Steel Fridge, D/W, Stove (All '17). Range Hood X2, Bsmt Stove/Sink/Fridge Unit, W/D, Stone Clad Fireplace('15), Trane Furn & A/C (2015), Most Windows(2017), Wifi Thermst, Cali Shutters, Gas Bbq Line, Deck, Shed. Birchcliff Ps(W/French Immer)""]"
https://toronto.listing.ca/5800-sheppard-ave-510.E4328264.htm#15-276,"$439,000",02/24/2019,"5800 Sheppard Ave 510, Malvern, Toronto M1B5J7","2-Storey, Condo Apartment6 Rooms Total, 1 Kitchen1 Parking Space","$301,000","$299,800",01/13/2019,"$289,900","$289,900",01/13/2019,"$279,900","$279,900",01/08/2019,"$328,000","$360,000",12/21/2018,"$386,000","$409,000",12/12/2018,"[u'Clear View, Public TransitNone BasementConcrete, Stucco/Plaster Exterior']","[u'*** Great Location!Rarely Offered,Only 6 Storey High Building,Bright  & Spacious 2 Level Penthouse,2 Bedrooms + Den,2 Full Bath  Convenient Location,Close To All Amenities! Many Upgrades: Kit-Baths-Floors- Freshly Painted,Ready To Move In, Large Living Rm, 2 Large Terraces(One On 1St Level,One On The 2Nd,Great For Outdoor Entertain),24 Hrs Ttc At Doorsteps  - Close To Highway 401-Shops,Mall- Schools- Centennial College-Zoo +++ Very Well Maintained Building!']","[u'*** Fridge,Stove,Microwave,B/I Dishwasher,Stacked Washer And Dryer,1 Parking Spot']"
https://toronto.listing.ca/54-larwood-blvd.E4363658.htm#15-9v,"$1,398,000",02/24/2019,"54 Larwood Blvd, Cliffcrest, Toronto M1M2M5","2-Storey, Detached House8 + 3 Rooms Total, 1 Kitchen8 Parking Spaces","$862,000","$799,000",01/24/2019,"$1,382,000","$1,199,000",05/13/2018,"$1,700,000","$1,749,900",12/11/2018,"$999,000","$999,000",03/10/2018,"$949,000","$949,000",07/11/2018,"[u'Beach, Hospital, Park, Public Transit, Rec Centre, SchoolFinished, Sep Entrance BasementConcrete, Vinyl Siding Exterior']","[u""Newly Remodelled 4 Bedroom Home, Ready To Move-In, Large 50 X 286 Foot Lot Backing Onto A Ravine, Cliffcrest Neighbourhood. With Main Floor Mudroom/Laundry, Open Concept Eat-In Kitchen With A Large Island Plus Family Room With Walk-Out To A Large Deck. Close To Schools, Transit, Bluffer's Park, Marina, Beach. Perfect For Your Morning/Evening Walks To The Lake.""]","[u'Stainless Steel Kitchen Appliances, Gas Furnace, Air Conditioner, Central Vac, Washer And Dryer. Separate Entrance To Basement Under Deck. * View Multimedia / Virtual Tour *']"
https://toronto.listing.ca/104-edith-dr.C4363170.htm#15-e1,"$1,399,900",02/24/2019,"104 Edith Dr, Yonge-Eglinton, Toronto M4R1Z2","2-Storey, Semi-Detached House7 + 3 Rooms Total, 1 Kitchen1 Parking Space","$1,400,000","$1,299,900",10/02/2018,"$1,170,000","$1,199,000",12/11/2018,"$1,405,000","$1,195,000",05/29/2018,"$1,126,000","$1,020,000",03/05/2018,"$1,560,000","$1,600,000",10/04/2018,"[u'Park, Public Transit, Rec Centre, School, Wooded/TreedFinished BasementBrick, Vinyl Siding Exterior']","[u'Attention Green Space Lovers! Eglinton Park Is Your Backyard. Whether You Have A Puppy, An Active Family Or Just Enjoy Park Life - This Is The Place For You! Running, Soccer, Swimming, Skating, Yet Minutes To The Yonge Eglinton Hub - Shops, Transit, Schools & Restaurants. An East/West Orientation  Rewards You With A Family Room Full Of Light At The End Of The Day. Main Floor Open Plan Makes For Easy Entertaining. Make It Yours. Go Green!']","[u'Incl. All Light Fixtures, Broadloom Where Laid, Window Coverings, Sub Zero Fridge, Samsung Gas Range, Miele Dishwasher, Otr Panasonic Microwave, Washer, Dryer, Gas Boiler & Equip., Central A/C & Equip., Hot Water Tank Is Rented ($19.20/M).']"
